id_pedido,data_pedido,data_entrega,transportadora,regiao,status,valor
1596,2026-02-17,2026-02-23,LogX,Norte,atraso,943.92
1597,2026-02-10,2026-02-16,UltraShip,Nordeste,atraso,512.05
1598,2026-01-13,2026-01-22,UltraShip,Sul,atraso,489.49
1599,2026-02-14,2026-02-19,FastLog,Sudeste,atraso,795.82
1600,2026-03-30,2026-04-03,Speedy,Centro-Oeste,entregue,830.5
1601,2026-02-22,2026-02-27,LogX,Sul,atraso,576.76
1602,2026-02-11,2026-02-16,UltraShip,Sudeste,atraso,220.81
1603,2026-03-04,2026-03-12,LogX,Sul,atraso,494.37
1604,2026-01-27,2026-02-04,UltraShip,Norte,atraso,969.67
1605,2026-02-07,2026-02-09,Speedy,Nordeste,entregue,765.34
1606,2026-03-01,2026-03-08,FastLog,Sul,atraso,820.6
1607,2026-01-07,2026-01-15,LogX,Sudeste,atraso,81.18
1608,2026-01-05,2026-01-11,UltraShip,Norte,atraso,494.47
1609,2026-02-14,2026-02-19,UltraShip,Centro-Oeste,atraso,664.29
1610,2026-02-27,2026-03-08,FastLog,Norte,atraso,838.53
1611,2026-01-31,2026-02-03,Speedy,Nordeste,entregue,96.81
1612,2026-01-23,2026-01-27,LogX,Norte,entregue,859.82
1613,2026-02-11,2026-02-20,FastLog,Centro-Oeste,atraso,570.98
1614,2026-01-10,2026-01-16,LogX,Sudeste,atraso,237.45
1615,2026-02-01,2026-02-09,FastLog,Sul,atraso,351.39
1616,2026-02-22,2026-03-01,Speedy,Nordeste,atraso,317.83
1617,2026-01-30,2026-02-01,LogX,Centro-Oeste,entregue,554.32
1618,2026-02-08,2026-02-11,Speedy,Nordeste,entregue,99.1
1619,2026-01-31,2026-02-01,FastLog,Norte,entregue,200.61
1620,2026-03-23,2026-04-01,LogX,Nordeste,atraso,822.06
1621,2026-01-02,2026-01-09,FastLog,Centro-Oeste,atraso,175.97
1622,2026-03-19,2026-03-20,FastLog,Sul,entregue,271.73
1623,2026-03-18,2026-03-21,FastLog,Sul,entregue,480.7
1624,2026-01-12,2026-01-16,FastLog,Nordeste,entregue,541.26
1625,2026-02-08,2026-02-12,LogX,Sudeste,entregue,775.43
1626,2026-03-07,2026-03-12,FastLog,Nordeste,atraso,474.97
1627,2026-01-13,2026-01-16,LogX,Norte,entregue,800.37
1628,2026-02-15,2026-02-18,LogX,Sul,entregue,637.43
1629,2026-01-27,2026-01-28,UltraShip,Sul,entregue,157.44
1630,2026-01-17,2026-01-24,UltraShip,Sul,atraso,198.51
1631,2026-03-01,2026-03-02,LogX,Sudeste,entregue,465.18
1632,2026-03-05,2026-03-07,LogX,Sudeste,entregue,427.04
1633,2026-03-29,2026-04-02,FastLog,Centro-Oeste,entregue,756.37
1634,2026-02-04,2026-02-08,UltraShip,Nordeste,entregue,601.7
1635,2026-03-11,2026-03-16,FastLog,Nordeste,atraso,418.73
1636,2026-03-24,2026-03-26,FastLog,Norte,entregue,212.22
1637,2026-01-30,2026-02-03,FastLog,Sul,entregue,265.5
1638,2026-03-12,2026-03-13,LogX,Sudeste,entregue,596.73
1639,2026-03-15,2026-03-17,FastLog,Norte,entregue,452.27
1640,2026-03-04,2026-03-05,Speedy,Norte,entregue,539.18
1641,2026-01-28,2026-02-01,FastLog,Sudeste,entregue,212.14
1642,2026-03-01,2026-03-05,Speedy,Nordeste,entregue,679.76
1643,2026-03-20,2026-03-27,FastLog,Sul,atraso,859.91
1644,2026-02-06,2026-02-15,FastLog,Nordeste,atraso,295.04
1645,2026-01-22,2026-01-31,UltraShip,Norte,atraso,516.94
1646,2026-03-09,2026-03-14,FastLog,Sul,atraso,976.75
1647,2026-01-20,2026-01-21,Speedy,Centro-Oeste,entregue,366.58
1648,2026-03-09,2026-03-10,LogX,Norte,entregue,615.29
1649,2026-03-05,2026-03-11,FastLog,Nordeste,atraso,135.69
1650,2026-01-17,2026-01-19,UltraShip,Nordeste,entregue,625.71
1651,2026-01-12,2026-01-20,FastLog,Nordeste,atraso,135.15
1652,2026-01-22,2026-01-31,UltraShip,Sudeste,atraso,961.27
1653,2026-01-17,2026-01-21,FastLog,Norte,entregue,729.88
1654,2026-01-10,2026-01-15,UltraShip,Sul,atraso,798.75
1655,2026-03-06,2026-03-14,FastLog,Nordeste,atraso,718.9
1656,2026-01-22,2026-01-25,LogX,Nordeste,entregue,610.24
1657,2026-03-31,2026-04-05,Speedy,Sudeste,atraso,477.42
1658,2026-03-23,2026-03-26,UltraShip,Sul,entregue,865.45
1659,2026-02-19,2026-02-22,UltraShip,Norte,entregue,958.99
1660,2026-01-14,2026-01-17,Speedy,Centro-Oeste,entregue,524.08
1661,2026-03-05,2026-03-12,UltraShip,Sudeste,atraso,934.96
1662,2026-02-16,2026-02-23,FastLog,Norte,atraso,604.17
1663,2026-01-29,2026-02-05,FastLog,Centro-Oeste,atraso,561.46
1664,2026-03-17,2026-03-25,FastLog,Nordeste,atraso,481.76
1665,2026-02-05,2026-02-10,LogX,Nordeste,atraso,248.82
1666,2026-02-21,2026-02-26,LogX,Sul,atraso,53.53
1667,2026-03-17,2026-03-21,LogX,Centro-Oeste,entregue,279.43
1668,2026-01-07,2026-01-14,FastLog,Nordeste,atraso,534.24
1669,2026-01-29,2026-02-02,Speedy,Nordeste,entregue,410.96
1670,2026-01-11,2026-01-13,FastLog,Sul,entregue,476.06
1671,2026-02-02,2026-02-06,LogX,Norte,entregue,981.62
1672,2026-01-06,2026-01-14,LogX,Nordeste,atraso,382.76
1673,2026-03-20,2026-03-29,Speedy,Sudeste,atraso,479.57
1674,2026-02-01,2026-02-04,Speedy,Sudeste,entregue,176.84
1675,2026-02-20,2026-02-27,Speedy,Norte,atraso,95.56
1676,2026-03-16,2026-03-25,FastLog,Centro-Oeste,atraso,786.64
1677,2026-02-27,2026-03-03,LogX,Sul,entregue,592.15
1678,2026-03-28,2026-03-31,FastLog,Sudeste,entregue,772.67
1679,2026-01-26,2026-01-31,LogX,Sudeste,atraso,192.37
1680,2026-02-15,2026-02-16,LogX,Norte,entregue,593.24
1681,2026-01-29,2026-02-01,FastLog,Centro-Oeste,entregue,290.96
1682,2026-01-04,2026-01-12,FastLog,Centro-Oeste,atraso,266.66
1683,2026-03-22,2026-03-30,UltraShip,Norte,atraso,60.95
1684,2026-01-13,2026-01-17,UltraShip,Sudeste,entregue,173.82
1685,2026-02-08,2026-02-10,LogX,Sul,entregue,343.8
1686,2026-01-15,2026-01-23,FastLog,Sudeste,atraso,161.03
1687,2026-01-29,2026-02-06,FastLog,Centro-Oeste,atraso,986.57
1688,2026-01-29,2026-02-02,LogX,Sudeste,entregue,343.2
1689,2026-03-16,2026-03-19,UltraShip,Sul,entregue,173.81
1690,2026-02-01,2026-02-03,FastLog,Nordeste,entregue,239.13
1691,2026-01-02,2026-01-11,Speedy,Sudeste,atraso,608.32
1692,2026-02-16,2026-02-17,FastLog,Norte,entregue,110.84
1693,2026-03-19,2026-03-26,UltraShip,Nordeste,atraso,869.31
1694,2026-03-25,2026-03-30,LogX,Norte,atraso,963.42
1695,2026-01-22,2026-01-30,Speedy,Norte,atraso,284.41
1696,2026-03-16,2026-03-20,LogX,Norte,entregue,477.59
1697,2026-01-27,2026-02-03,Speedy,Sudeste,atraso,71.03
1698,2026-03-08,2026-03-13,FastLog,Centro-Oeste,atraso,658.67
1699,2026-03-22,2026-03-27,FastLog,Nordeste,atraso,443.23
1700,2026-02-25,2026-03-06,UltraShip,Sul,atraso,306.56
1701,2026-01-21,2026-01-30,UltraShip,Centro-Oeste,atraso,246.5
1702,2026-02-16,2026-02-25,UltraShip,Sudeste,atraso,671.32
1703,2026-03-21,2026-03-27,Speedy,Norte,atraso,445.41
1704,2026-02-28,2026-03-06,Speedy,Sul,atraso,220.68
1705,2026-03-25,2026-03-30,FastLog,Nordeste,atraso,704.65
1706,2026-01-06,2026-01-15,LogX,Centro-Oeste,atraso,586.82
1707,2026-01-19,2026-01-27,LogX,Centro-Oeste,atraso,865.74
1708,2026-02-26,2026-03-05,Speedy,Sul,atraso,161.6
1709,2026-03-10,2026-03-17,LogX,Sudeste,atraso,796.38
1710,2026-01-03,2026-01-09,FastLog,Nordeste,atraso,689.84
1711,2026-01-01,2026-01-06,LogX,Sul,atraso,159.26
1712,2026-02-27,2026-03-03,Speedy,Norte,entregue,710.08
1713,2026-02-07,2026-02-10,LogX,Nordeste,entregue,469.47
1714,2026-01-15,2026-01-18,FastLog,Centro-Oeste,entregue,947.74
1715,2026-02-03,2026-02-09,FastLog,Sul,atraso,184.53
1716,2026-03-02,2026-03-06,FastLog,Centro-Oeste,entregue,660.69
1717,2026-02-04,2026-02-10,FastLog,Centro-Oeste,atraso,412.88
1718,2026-03-05,2026-03-08,Speedy,Centro-Oeste,entregue,958.97
1719,2026-01-25,2026-01-29,Speedy,Sudeste,entregue,363.48
1720,2026-01-24,2026-02-02,Speedy,Centro-Oeste,atraso,964.08
1721,2026-01-12,2026-01-17,LogX,Norte,atraso,906.41
1722,2026-01-18,2026-01-25,Speedy,Norte,atraso,306.86
1723,2026-01-15,2026-01-17,FastLog,Nordeste,entregue,813.36
1724,2026-03-21,2026-03-26,LogX,Centro-Oeste,atraso,995.82
1725,2026-01-27,2026-02-05,Speedy,Centro-Oeste,atraso,290.03
1726,2026-03-13,2026-03-16,FastLog,Sul,entregue,464.94
1727,2026-03-01,2026-03-10,FastLog,Sudeste,atraso,544.17
1728,2026-02-15,2026-02-21,UltraShip,Nordeste,atraso,330.18
1729,2026-03-30,2026-04-03,LogX,Centro-Oeste,entregue,64.5
1730,2026-01-17,2026-01-24,Speedy,Sul,atraso,259.12
1731,2026-02-22,2026-03-02,FastLog,Sudeste,atraso,317.84
1732,2026-01-08,2026-01-14,Speedy,Nordeste,atraso,471.42
1733,2026-03-20,2026-03-25,LogX,Nordeste,atraso,212.55
1734,2026-01-27,2026-02-02,FastLog,Centro-Oeste,atraso,879.59
1735,2026-02-15,2026-02-20,Speedy,Nordeste,atraso,719.67
1736,2026-02-19,2026-02-27,FastLog,Sul,atraso,130.94
1737,2026-03-12,2026-03-13,LogX,Nordeste,entregue,667.59
1738,2026-01-03,2026-01-10,FastLog,Norte,atraso,670.97
1739,2026-03-05,2026-03-07,FastLog,Sul,entregue,958.41
1740,2026-02-13,2026-02-22,FastLog,Sudeste,atraso,52.87
1741,2026-02-22,2026-02-23,FastLog,Sudeste,entregue,285.54
1742,2026-01-24,2026-01-30,UltraShip,Centro-Oeste,atraso,931.4
1743,2026-03-01,2026-03-10,FastLog,Centro-Oeste,atraso,935.53
1744,2026-01-03,2026-01-04,LogX,Norte,entregue,734.56
1745,2026-01-20,2026-01-24,FastLog,Sudeste,entregue,777.48
1746,2026-02-15,2026-02-19,LogX,Sudeste,entregue,136.91
1747,2026-01-15,2026-01-24,UltraShip,Sudeste,atraso,538.18
1748,2026-01-25,2026-01-30,FastLog,Sudeste,atraso,270.0
1749,2026-03-19,2026-03-24,UltraShip,Nordeste,atraso,222.16
1750,2026-03-12,2026-03-18,FastLog,Sul,atraso,819.79
1751,2026-01-17,2026-01-18,Speedy,Sul,entregue,178.29
1752,2026-03-25,2026-03-26,LogX,Norte,entregue,495.22
1753,2026-01-09,2026-01-18,UltraShip,Nordeste,atraso,941.65
1754,2026-02-07,2026-02-10,LogX,Sudeste,entregue,226.54
1755,2026-02-17,2026-02-21,LogX,Sudeste,entregue,979.09
1756,2026-03-01,2026-03-02,FastLog,Centro-Oeste,entregue,994.57
1757,2026-03-04,2026-03-13,FastLog,Centro-Oeste,atraso,577.84
1758,2026-03-27,2026-04-04,UltraShip,Norte,atraso,211.64
1759,2026-01-02,2026-01-04,LogX,Sudeste,entregue,350.3
1760,2026-03-29,2026-04-06,LogX,Norte,atraso,453.27
1761,2026-03-13,2026-03-20,Speedy,Nordeste,atraso,343.86
1762,2026-01-11,2026-01-17,LogX,Sul,atraso,316.6
1763,2026-03-05,2026-03-06,UltraShip,Sudeste,entregue,973.62
1764,2026-03-18,2026-03-25,Speedy,Nordeste,atraso,195.7
1765,2026-03-22,2026-03-29,LogX,Sudeste,atraso,746.66
1766,2026-03-13,2026-03-22,UltraShip,Centro-Oeste,atraso,50.39
1767,2026-01-21,2026-01-22,FastLog,Norte,entregue,616.37
1768,2026-01-18,2026-01-20,FastLog,Centro-Oeste,entregue,920.15
1769,2026-03-05,2026-03-14,LogX,Sul,atraso,323.54
1770,2026-03-23,2026-04-01,FastLog,Centro-Oeste,atraso,226.25
1771,2026-02-07,2026-02-13,Speedy,Sudeste,atraso,669.1
1772,2026-02-01,2026-02-07,UltraShip,Centro-Oeste,atraso,726.97
1773,2026-01-11,2026-01-15,LogX,Sudeste,entregue,703.63
1774,2026-02-14,2026-02-18,LogX,Sul,entregue,353.35
1775,2026-03-30,2026-04-04,UltraShip,Centro-Oeste,atraso,289.59
1776,2026-02-02,2026-02-05,LogX,Norte,entregue,958.12
1777,2026-02-10,2026-02-11,LogX,Norte,entregue,927.13
1778,2026-01-08,2026-01-09,LogX,Norte,entregue,484.45
1779,2026-01-11,2026-01-18,UltraShip,Centro-Oeste,atraso,853.88
1780,2026-03-27,2026-03-28,LogX,Centro-Oeste,entregue,479.71
1781,2026-02-20,2026-02-21,Speedy,Centro-Oeste,entregue,453.17
1782,2026-03-29,2026-04-01,Speedy,Sudeste,entregue,198.92
1783,2026-02-10,2026-02-14,LogX,Sul,entregue,455.09
1784,2026-01-17,2026-01-21,LogX,Norte,entregue,560.55
1785,2026-03-17,2026-03-19,Speedy,Sudeste,entregue,71.38
1786,2026-02-15,2026-02-16,LogX,Norte,entregue,471.91
1787,2026-02-01,2026-02-04,Speedy,Sudeste,entregue,792.29
1788,2026-03-20,2026-03-24,UltraShip,Centro-Oeste,entregue,696.04
1789,2026-03-21,2026-03-24,Speedy,Norte,entregue,653.4
1790,2026-02-23,2026-03-03,Speedy,Centro-Oeste,atraso,914.08
1791,2026-03-27,2026-03-28,Speedy,Norte,entregue,67.13
1792,2026-01-20,2026-01-22,Speedy,Nordeste,entregue,579.2
1793,2026-02-02,2026-02-09,LogX,Sudeste,atraso,797.98
1794,2026-03-15,2026-03-19,FastLog,Nordeste,entregue,564.27
1795,2026-02-09,2026-02-17,LogX,Sudeste,atraso,357.7
1796,2026-02-01,2026-02-04,Speedy,Sul,entregue,179.44
1797,2026-01-02,2026-01-08,LogX,Norte,atraso,893.18
1798,2026-02-02,2026-02-11,Speedy,Sul,atraso,497.22
1799,2026-03-18,2026-03-19,LogX,Sul,entregue,884.21
1800,2026-01-30,2026-01-31,Speedy,Sudeste,entregue,606.56
1801,2026-02-02,2026-02-10,FastLog,Nordeste,atraso,690.48
1802,2026-03-18,2026-03-21,Speedy,Centro-Oeste,entregue,814.05
1803,2026-01-26,2026-01-31,LogX,Sudeste,atraso,676.2
1804,2026-01-22,2026-01-23,FastLog,Centro-Oeste,entregue,428.15
1805,2026-03-07,2026-03-12,FastLog,Sul,atraso,537.95
1806,2026-02-07,2026-02-13,Speedy,Centro-Oeste,atraso,812.89
1807,2026-03-31,2026-04-08,LogX,Nordeste,atraso,404.97
1808,2026-02-15,2026-02-18,FastLog,Sudeste,entregue,418.72
1809,2026-01-15,2026-01-18,UltraShip,Nordeste,entregue,140.91
1810,2026-02-13,2026-02-22,Speedy,Nordeste,atraso,918.86
1811,2026-02-18,2026-02-22,UltraShip,Sudeste,entregue,136.48
1812,2026-03-16,2026-03-20,LogX,Nordeste,entregue,665.8
1813,2026-03-02,2026-03-09,LogX,Norte,atraso,442.53
1814,2026-03-08,2026-03-10,UltraShip,Norte,entregue,435.34
1815,2026-01-06,2026-01-14,LogX,Norte,atraso,695.57
1816,2026-01-09,2026-01-15,Speedy,Centro-Oeste,atraso,113.74
1817,2026-01-06,2026-01-09,FastLog,Nordeste,entregue,614.02
1818,2026-03-14,2026-03-23,LogX,Sudeste,atraso,783.43
1819,2026-02-01,2026-02-06,FastLog,Sudeste,atraso,836.8
1820,2026-02-10,2026-02-18,FastLog,Centro-Oeste,atraso,212.0
1821,2026-03-17,2026-03-24,FastLog,Sudeste,atraso,902.55
1822,2026-01-08,2026-01-16,FastLog,Norte,atraso,673.34
1823,2026-03-13,2026-03-20,UltraShip,Nordeste,atraso,887.76
1824,2026-02-19,2026-02-22,FastLog,Sudeste,entregue,511.02
1825,2026-03-03,2026-03-05,Speedy,Sudeste,entregue,564.93
1826,2026-03-25,2026-04-01,Speedy,Sul,atraso,923.09
1827,2026-03-03,2026-03-06,LogX,Sul,entregue,904.91
1828,2026-01-07,2026-01-10,FastLog,Sul,entregue,475.75
1829,2026-03-16,2026-03-18,Speedy,Nordeste,entregue,310.69
1830,2026-03-25,2026-03-29,Speedy,Norte,entregue,423.51
1831,2026-03-21,2026-03-29,Speedy,Norte,atraso,418.38
1832,2026-01-04,2026-01-05,Speedy,Norte,entregue,322.52
1833,2026-01-06,2026-01-07,UltraShip,Nordeste,entregue,305.15
1834,2026-02-27,2026-03-04,LogX,Nordeste,atraso,868.01
1835,2026-01-22,2026-01-27,LogX,Sul,atraso,116.37
1836,2026-01-26,2026-01-27,Speedy,Sudeste,entregue,693.73
1837,2026-01-03,2026-01-09,FastLog,Centro-Oeste,atraso,214.18
1838,2026-02-10,2026-02-11,UltraShip,Centro-Oeste,entregue,377.28
1839,2026-03-01,2026-03-06,FastLog,Sudeste,atraso,108.47
1840,2026-01-14,2026-01-23,LogX,Sul,atraso,306.47
1841,2026-03-16,2026-03-21,Speedy,Sudeste,atraso,780.0
1842,2026-03-23,2026-03-29,LogX,Sudeste,atraso,890.76
1843,2026-01-12,2026-01-20,LogX,Centro-Oeste,atraso,260.45
1844,2026-03-28,2026-03-29,LogX,Sul,entregue,490.37
1845,2026-01-12,2026-01-14,UltraShip,Nordeste,entregue,496.81
1846,2026-01-13,2026-01-22,LogX,Centro-Oeste,atraso,879.9
1847,2026-01-25,2026-01-28,UltraShip,Nordeste,entregue,774.66
1848,2026-02-14,2026-02-20,FastLog,Sul,atraso,537.42
1849,2026-01-19,2026-01-24,Speedy,Sudeste,atraso,687.21
1850,2026-02-24,2026-02-26,Speedy,Norte,entregue,854.99
1851,2026-02-14,2026-02-21,FastLog,Norte,atraso,59.06
1852,2026-01-08,2026-01-12,LogX,Sul,entregue,432.75
1853,2026-02-22,2026-02-23,FastLog,Norte,entregue,911.88
1854,2026-02-24,2026-02-28,Speedy,Nordeste,entregue,753.3
1855,2026-02-01,2026-02-07,LogX,Norte,atraso,565.7
1856,2026-02-20,2026-02-27,Speedy,Sul,atraso,553.16
1857,2026-02-13,2026-02-20,FastLog,Sul,atraso,380.38
1858,2026-03-23,2026-03-30,FastLog,Nordeste,atraso,544.49
1859,2026-03-11,2026-03-14,FastLog,Norte,entregue,672.61
1860,2026-01-18,2026-01-24,LogX,Norte,atraso,447.44
1861,2026-03-24,2026-04-01,LogX,Sudeste,atraso,728.45
1862,2026-01-22,2026-01-26,UltraShip,Centro-Oeste,entregue,868.17
1863,2026-02-06,2026-02-14,Speedy,Sul,atraso,196.95
1864,2026-02-25,2026-02-27,LogX,Sudeste,entregue,478.97
1865,2026-02-28,2026-03-09,UltraShip,Sul,atraso,437.62
1866,2026-01-03,2026-01-12,Speedy,Sudeste,atraso,703.09
1867,2026-01-28,2026-02-05,UltraShip,Centro-Oeste,atraso,287.37
1868,2026-03-15,2026-03-16,LogX,Sudeste,entregue,658.24
1869,2026-02-04,2026-02-06,FastLog,Sul,entregue,883.61
1870,2026-03-02,2026-03-08,FastLog,Norte,atraso,447.23
1871,2026-02-23,2026-02-28,Speedy,Sul,atraso,915.46
1872,2026-03-04,2026-03-13,FastLog,Nordeste,atraso,993.51
1873,2026-03-20,2026-03-25,LogX,Nordeste,atraso,150.79
1874,2026-01-07,2026-01-09,LogX,Nordeste,entregue,271.4
1875,2026-03-17,2026-03-21,LogX,Nordeste,entregue,952.86
1876,2026-02-18,2026-02-27,Speedy,Centro-Oeste,atraso,960.41
1877,2026-03-26,2026-03-27,FastLog,Norte,entregue,142.82
1878,2026-01-31,2026-02-01,LogX,Norte,entregue,64.25
1879,2026-02-27,2026-03-06,Speedy,Sul,atraso,203.05
1880,2026-03-02,2026-03-05,UltraShip,Sudeste,entregue,996.21
1881,2026-01-24,2026-01-26,Speedy,Sul,entregue,221.0
1882,2026-01-20,2026-01-29,UltraShip,Sul,atraso,527.42
1883,2026-02-06,2026-02-09,Speedy,Sul,entregue,856.0
1884,2026-01-04,2026-01-06,LogX,Sul,entregue,69.38
1885,2026-01-20,2026-01-28,FastLog,Norte,atraso,624.26
1886,2026-03-01,2026-03-07,Speedy,Sudeste,atraso,313.17
1887,2026-01-24,2026-01-30,Speedy,Sul,atraso,869.22
1888,2026-02-19,2026-02-26,Speedy,Norte,atraso,319.29
1889,2026-02-18,2026-02-25,LogX,Sul,atraso,702.42
1890,2026-02-20,2026-02-26,LogX,Nordeste,atraso,690.51
1891,2026-02-05,2026-02-09,LogX,Sul,entregue,260.42
1892,2026-03-07,2026-03-16,LogX,Sul,atraso,83.06
1893,2026-03-20,2026-03-26,FastLog,Centro-Oeste,atraso,438.79
1894,2026-02-03,2026-02-07,Speedy,Nordeste,entregue,324.73
1895,2026-02-05,2026-02-08,FastLog,Sudeste,entregue,818.53
1896,2026-01-06,2026-01-10,FastLog,Sul,entregue,810.35
1897,2026-02-08,2026-02-11,LogX,Sudeste,entregue,484.17
1898,2026-02-11,2026-02-13,Speedy,Nordeste,entregue,626.19
1899,2026-02-27,2026-03-04,LogX,Sul,atraso,624.05
1900,2026-01-12,2026-01-14,FastLog,Centro-Oeste,entregue,835.8
1901,2026-01-03,2026-01-09,LogX,Norte,atraso,453.75
1902,2026-01-18,2026-01-21,LogX,Centro-Oeste,entregue,311.67
1903,2026-02-09,2026-02-15,UltraShip,Centro-Oeste,atraso,301.78
1904,2026-01-21,2026-01-30,UltraShip,Norte,atraso,559.38
1905,2026-01-15,2026-01-16,LogX,Norte,entregue,476.69
1906,2026-01-26,2026-02-01,LogX,Norte,atraso,468.11
1907,2026-01-08,2026-01-17,Speedy,Sul,atraso,136.58
1908,2026-03-28,2026-04-01,FastLog,Sudeste,entregue,732.67
1909,2026-02-11,2026-02-13,LogX,Sudeste,entregue,253.05
1910,2026-02-13,2026-02-17,LogX,Norte,entregue,237.11
1911,2026-01-14,2026-01-15,UltraShip,Centro-Oeste,entregue,442.12
1912,2026-03-19,2026-03-22,FastLog,Nordeste,entregue,266.39
1913,2026-01-02,2026-01-11,LogX,Norte,atraso,604.67
1914,2026-02-06,2026-02-11,Speedy,Centro-Oeste,atraso,402.89
1915,2026-03-10,2026-03-16,LogX,Centro-Oeste,atraso,476.47
1916,2026-02-07,2026-02-10,FastLog,Sul,entregue,560.31
1917,2026-02-10,2026-02-15,UltraShip,Sul,atraso,243.36
1918,2026-03-03,2026-03-11,LogX,Sudeste,atraso,197.96
1919,2026-03-01,2026-03-07,Speedy,Sudeste,atraso,886.4
1920,2026-01-14,2026-01-18,FastLog,Nordeste,entregue,462.04
1921,2026-03-30,2026-04-01,LogX,Nordeste,entregue,441.49
1922,2026-03-25,2026-04-03,LogX,Nordeste,atraso,83.83
1923,2026-01-02,2026-01-03,FastLog,Nordeste,entregue,523.08
1924,2026-03-11,2026-03-12,FastLog,Centro-Oeste,entregue,576.46
1925,2026-01-17,2026-01-21,Speedy,Centro-Oeste,entregue,580.9
1926,2026-03-30,2026-04-06,FastLog,Sudeste,atraso,721.68
1927,2026-01-28,2026-01-29,FastLog,Sul,entregue,218.61
1928,2026-03-07,2026-03-16,LogX,Sul,atraso,289.61
1929,2026-02-04,2026-02-08,Speedy,Norte,entregue,820.19
1930,2026-01-05,2026-01-08,FastLog,Centro-Oeste,entregue,949.81
1931,2026-03-06,2026-03-07,LogX,Nordeste,entregue,179.14
1932,2026-02-09,2026-02-13,FastLog,Nordeste,entregue,522.77
1933,2026-03-17,2026-03-26,FastLog,Norte,atraso,253.47
1934,2026-02-25,2026-03-03,FastLog,Sul,atraso,107.07
1935,2026-02-05,2026-02-11,Speedy,Nordeste,atraso,359.23
1936,2026-02-14,2026-02-15,FastLog,Sul,entregue,186.5
1937,2026-01-23,2026-01-25,FastLog,Norte,entregue,724.44
1938,2026-02-16,2026-02-22,LogX,Sul,atraso,557.04
1939,2026-01-31,2026-02-02,Speedy,Sul,entregue,186.64
1940,2026-01-11,2026-01-14,FastLog,Sul,entregue,58.78
1941,2026-01-10,2026-01-14,LogX,Nordeste,entregue,817.75
1942,2026-03-08,2026-03-13,FastLog,Sudeste,atraso,217.38
1943,2026-01-14,2026-01-23,LogX,Centro-Oeste,atraso,625.91
1944,2026-03-21,2026-03-25,LogX,Sul,entregue,370.08
1945,2026-03-15,2026-03-24,LogX,Sul,atraso,606.21
1946,2026-01-10,2026-01-13,LogX,Sul,entregue,349.87
1947,2026-03-17,2026-03-25,LogX,Sudeste,atraso,132.59
1948,2026-01-01,2026-01-02,FastLog,Norte,entregue,261.8
1949,2026-01-05,2026-01-14,LogX,Nordeste,atraso,228.66
1950,2026-01-20,2026-01-29,FastLog,Sudeste,atraso,456.62
1951,2026-01-08,2026-01-10,Speedy,Sul,entregue,675.37
1952,2026-02-12,2026-02-16,UltraShip,Sudeste,entregue,300.62
1953,2026-03-17,2026-03-25,UltraShip,Sudeste,atraso,61.47
1954,2026-01-01,2026-01-08,UltraShip,Sudeste,atraso,542.99
1955,2026-02-26,2026-02-27,Speedy,Norte,entregue,625.47
1956,2026-03-05,2026-03-10,Speedy,Centro-Oeste,atraso,964.73
1957,2026-03-25,2026-04-01,FastLog,Nordeste,atraso,610.0
1958,2026-01-28,2026-02-01,Speedy,Norte,entregue,497.61
1959,2026-02-06,2026-02-07,LogX,Norte,entregue,594.73
1960,2026-02-16,2026-02-25,LogX,Centro-Oeste,atraso,931.51
1961,2026-03-17,2026-03-22,Speedy,Norte,atraso,836.96
1962,2026-02-06,2026-02-08,FastLog,Sudeste,entregue,356.83
1963,2026-02-18,2026-02-26,LogX,Sudeste,atraso,275.39
1964,2026-02-13,2026-02-15,UltraShip,Sul,entregue,299.5
1965,2026-02-25,2026-02-28,FastLog,Norte,entregue,529.2
1966,2026-01-28,2026-01-29,LogX,Sul,entregue,756.85
1967,2026-03-20,2026-03-22,UltraShip,Nordeste,entregue,528.06
1968,2026-01-06,2026-01-13,Speedy,Sudeste,atraso,114.41
1969,2026-03-02,2026-03-04,LogX,Nordeste,entregue,737.4
1970,2026-01-20,2026-01-26,FastLog,Centro-Oeste,atraso,815.67
1971,2026-03-19,2026-03-22,LogX,Sudeste,entregue,325.02
1972,2026-01-02,2026-01-06,UltraShip,Nordeste,entregue,680.92
1973,2026-03-14,2026-03-22,LogX,Centro-Oeste,atraso,455.26
1974,2026-02-06,2026-02-09,LogX,Nordeste,entregue,894.66
1975,2026-01-20,2026-01-26,FastLog,Centro-Oeste,atraso,852.96
1976,2026-01-26,2026-01-27,FastLog,Centro-Oeste,entregue,549.16
1977,2026-01-29,2026-02-05,UltraShip,Sudeste,atraso,706.93
1978,2026-01-01,2026-01-09,LogX,Sul,atraso,889.18
1979,2026-02-04,2026-02-12,Speedy,Centro-Oeste,atraso,520.93
1980,2026-03-11,2026-03-14,FastLog,Centro-Oeste,entregue,347.59
1981,2026-02-28,2026-03-01,Speedy,Sudeste,entregue,765.98
1982,2026-03-10,2026-03-19,UltraShip,Sul,atraso,259.06
1983,2026-02-02,2026-02-08,LogX,Norte,atraso,419.1
1984,2026-02-20,2026-03-01,FastLog,Norte,atraso,872.44
1985,2026-03-19,2026-03-26,LogX,Sul,atraso,738.2
1986,2026-01-12,2026-01-13,Speedy,Nordeste,entregue,433.62
1987,2026-01-20,2026-01-21,LogX,Sudeste,entregue,254.01
